159.203.119.85 - - [15/Dec/2016:06:25:46 +0100] "GET / HTTP/1.0" 301 573 "-" "Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)"
165.255.40.156 - - [15/Dec/2016:07:25:59 +0100] "GET /themes/custom/capfi/css/main.css HTTP/1.1" 200 20057 "http://www.capfi.co.uk/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"
91.214.5.128 - - [15/Dec/2016:07:27:47 +0100] "GET /core/themes/stable/css/system/components/nowrap.module.css?o7r4yy HTTP/1.1" 304 180 "-" "Mozilla/4.0 (compatible;)"
131.253.25.210 - - [15/Dec/2016:07:30:22 +0100] "GET / HTTP/1.1" 200 263204 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 BingPreview/1.0b"
207.46.13.76 - - [15/Dec/2016:07:30:31 +0100] "GET / HTTP/1.1" 200 35057 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_0 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11A465 Safari/9537.53 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
62.23.145.195 - - [15/Dec/2016:07:31:05 +0100] "GET /themes/custom/capfi/fonts/flexo-medium.woff2 HTTP/1.0" 304 182 "-" "Mozilla/4.0 (compatible;)"
62.23.145.195 - - [15/Dec/2016:07:50:13 +0100] "GET /themes/custom/capfi/images/illustrations/recruitment_push/cv_45_Maxime_PARENT.png HTTP/1.0" 304 182 "-" "Mozilla/4.0 (compatible;)"
207.45.249.139 - - [15/Dec/2016:07:52:58 +0100] "GET /themes/custom/capfi/images/illustrations/recruitment_push/cv_18_Soumiya_EL_MOKDADI.png HTTP/1.1" 304 182 "-" "Mozilla/4.0 (compatible;)"
180.76.15.29 - - [15/Dec/2016:07:56:14 +0100] "GET / HTTP/1.1" 301 531 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
180.76.15.26 - - [15/Dec/2016:07:56:14 +0100] "GET / HTTP/1.1" 200 33904 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
180.76.15.138 - - [15/Dec/2016:07:56:29 +0100] "GET /robots.txt HTTP/1.1" 301 551 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
180.76.15.14 - - [15/Dec/2016:07:56:29 +0100] "GET /robots.txt HTTP/1.1" 200 885 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
180.76.15.9 - - [15/Dec/2016:07:56:30 +0100] "GET /robots.txt HTTP/1.1" 301 551 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
180.76.15.9 - - [15/Dec/2016:07:56:30 +0100] "GET /robots.txt HTTP/1.1" 200 885 "-" "Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET / HTTP/1.1" 200 35057 "https://www.google.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/ajax-progress.module.css?oh31p8 HTTP/1.1" 200 820 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/align.module.css?oh31p8 HTTP/1.1" 200 551 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/autocomplete-loading.module.css?oh31p8 HTTP/1.1" 200 586 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/fieldgroup.module.css?oh31p8 HTTP/1.1" 200 427 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/container-inline.module.css?oh31p8 HTTP/1.1" 200 488 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/clearfix.module.css?oh31p8 HTTP/1.1" 200 556 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/details.module.css?oh31p8 HTTP/1.1" 200 455 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/hidden.module.css?oh31p8 HTTP/1.1" 200 983 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/item-list.module.css?oh31p8 HTTP/1.1" 200 489 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/js.module.css?oh31p8 HTTP/1.1" 200 567 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/nowrap.module.css?oh31p8 HTTP/1.1" 200 438 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/position-container.module.css?oh31p8 HTTP/1.1" 200 427 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/progress.module.css?oh31p8 HTTP/1.1" 200 691 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/reset-appearance.module.css?oh31p8 HTTP/1.1" 200 523 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/resize.module.css?oh31p8 HTTP/1.1" 200 490 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:50 +0100] "GET /core/themes/stable/css/system/components/sticky-header.module.css?oh31p8 HTTP/1.1" 200 477 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /core/themes/stable/css/system/components/tabledrag.module.css?oh31p8 HTTP/1.1" 200 966 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /core/themes/stable/css/system/components/tablesort.module.css?oh31p8 HTTP/1.1" 200 548 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /core/themes/stable/css/system/components/tree-child.module.css?oh31p8 HTTP/1.1" 200 558 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/css/main.css HTTP/1.1" 200 20057 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/images/backgrounds/home_stage_infinite_bg.gif HTTP/1.1" 200 57189 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/images/logos/infinite.svg HTTP/1.1" 200 1156 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /sites/default/files/styles/avatar/public/employees/micro_5.png?itok=BOjl1AML HTTP/1.1" 200 1288 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /sites/default/files/styles/article_blog/public/2016-11/12_Sponsoring%20Voile%20%201Jour%201Homme%201Arbre%20by%20CAPFI%20_478X478.jpg?itok=GfHTSQF2 HTTP/1.1" 200 14247 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /sites/default/files/styles/article_blog/public/2016-11/10_1J%201H%201%20by%20CAPFI%20partenaire%20de%20Plane%CC%80te%20Urgence_478X478.jpg?itok=92P0dUYx HTTP/1.1" 200 11037 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /sites/default/files/styles/article_blog/public/2016-11/9_Blockchain_478X478.jpg?itok=rs8S5fny HTTP/1.1" 200 22459 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /sites/default/files/styles/1j1h1a/public/2016-05/tree_operation_v2.jpg?itok=2X8AN5TN HTTP/1.1" 200 43475 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/images/illustrations/tree_operation.svg HTTP/1.1" 200 4211 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/images/logos/microsoft_partner@x2.png HTTP/1.1" 200 6296 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/js/vendor/jquery-1.11.3.min.js?v=2.1.4 HTTP/1.1" 200 33656 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/js/main.js?v=8.1.10 HTTP/1.1" 200 34630 "http://www.capfi.fr/" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/fonts/flexo-medium.woff2 HTTP/1.1" 200 36257 "http://www.capfi.fr/themes/custom/capfi/css/main.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/fonts/flexo-thin.woff2 HTTP/1.1" 200 33538 "http://www.capfi.fr/themes/custom/capfi/css/main.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/images/logos/capfi_consulting.png HTTP/1.1" 200 3575 "http://www.capfi.fr/themes/custom/capfi/css/main.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
80.11.131.69 - - [15/Dec/2016:08:00:51 +0100] "GET /themes/custom/capfi/images/logos/capfi.png HTTP/1.1" 200 9139 "http://www.capfi.fr/themes/custom/capfi/css/main.css" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36"
